Country,Year,Coffee_Consumption_kg,Coffee_Price_USD_kg,Population_Millions,Coffee_Type_Americano,Coffee_Type_Cappuccino,Coffee_Type_Espresso,Coffee_Type_Latte,Coffee_Type_Mocha
Denmark,2009,9.320799260862902,14.883579201958392,16.922867363621712,0,1,0,0,0
Peru,2001,5.13654442441898,13.034957439395502,90.69949121406506,0,0,0,1,0
Greece,2006,5.474334155442377,9.713655396849846,129.8671165138624,0,1,0,0,0
Sweden,2019,7.619976934591294,8.035675191213489,88.5185698167425,0,0,1,0,0
Argentina,2001,7.303967171191206,11.503703120637264,66.97469950950844,0,0,0,1,0
Indonesia,2018,5.058376119687699,10.492439896877098,87.15278955692274,0,0,0,0,1
Vietnam,2005,5.313954012168027,10.922856501303,70.84696519437242,1,0,0,0,0
Egypt,2009,4.784311547372312,7.773129429121326,22.140354826282252,1,0,0,0,0
Japan,2008,3.883080055626463,8.7160126262761,111.43647936268236,0,0,0,0,1
Egypt,2007,5.665106903393117,10.139062323797148,80.4226863562362,0,1,0,0,0
Colombia,2010,7.4914730552203235,13.232117421140272,60.4991085326652,0,0,1,0,0
Romania,2008,7.935733642514344,12.391998095391935,84.38613680425894,0,0,1,0,0
Finland,2019,8.230989186047701,5.305214575530695,36.9428162135469,0,0,1,0,0
Brazil,2019,4.997856107624972,6.70109675021331,64.7656996050944,0,0,1,0,0
Morocco,2008,8.11708795427979,4.293234974263302,93.7443349495555,0,1,0,0,0
Bangladesh,2007,2.052130525535002,4.087566247621505,34.70284247641757,0,0,0,0,1
Colombia,2014,5.816399501735058,6.46813016208266,112.6002676150202,0,0,0,0,1
Philippines,2001,8.351235201061527,12.792530428102626,78.63062586663139,1,0,0,0,0
Saudi_Arabia,2023,7.0403577651308265,13.952224239918255,129.39429985235884,0,0,0,0,1
Peru,2000,5.7925049932360615,8.309452024884578,127.23825007676656,0,0,1,0,0
Denmark,2008,7.1571360528507935,10.195184562673465,74.68303951418619,0,1,0,0,0
Kenya,2008,9.255568025189312,11.766578621509188,30.124375984195687,0,0,0,1,0
Brazil,2012,6.531054404881659,14.482303691768992,110.7596262049038,0,0,0,1,0
Belgium,2007,8.398289531680849,14.042254610271748,63.38304221681106,0,0,1,0,0
Netherlands,2020,9.84594180180158,4.629115337195179,89.59949503442208,1,0,0,0,0
Finland,2004,7.644545616604534,6.729824275302089,16.982528235916885,0,0,0,1,0
Spain,2002,6.586606111112508,4.540589983506948,95.10601443788283,0,0,1,0,0
Vietnam,2020,2.299887577002722,10.781966630879564,56.659022852823526,0,1,0,0,0
Turkey,2003,4.9958231860367,11.81542648119903,50.79427270805567,0,0,0,1,0
Russia,2016,6.5235418681209465,7.391117535921627,147.00742123789237,0,0,1,0,0
Greece,2015,8.377652573648259,13.39237098946536,65.43216577127684,0,0,0,1,0
Italy,2015,5.50483831718061,8.980940254526475,102.0277183392444,0,1,0,0,0
Colombia,2019,9.680466206118188,14.982196666067138,94.53140280050232,0,0,0,0,1
Russia,2002,4.174350020989399,4.004396618482574,16.54122908188849,0,0,0,0,1
Saudi_Arabia,2005,7.956537561682532,5.204386792604123,112.44120302258312,0,1,0,0,0
India,2000,5.35225133667302,7.319725672288744,49.1507213116029,0,1,0,0,0
Indonesia,2020,5.887907956527247,4.2805835774908445,120.04199283031352,0,0,0,0,1
Austria,2015,8.420016270923522,12.605734035120758,91.53847660969198,0,1,0,0,0
Ukraine,2014,4.369722093213644,4.58048966658416,48.24663200306995,0,1,0,0,0
Canada,2006,2.774496452761145,12.2387759662321,54.08765108932957,0,1,0,0,0
Israel,2001,6.162044676907417,4.578253046685044,109.99459808028772,0,0,0,0,1
Indonesia,2009,6.23035689442999,6.779999911183502,82.9588379533094,0,0,0,0,1
India,2014,8.37734217780299,13.254044972243824,100.58430506002595,0,0,0,1,0
Iraq,2005,9.746553649856814,14.462048236614969,24.589429840203053,0,0,0,0,1
Austria,2001,2.442405490626787,8.559789769265635,118.25952416203435,0,0,0,1,0
Japan,2023,6.733515789944871,14.669328607438064,48.73830651834017,0,0,0,0,1
Romania,2023,7.450228242518399,10.895690161343968,93.35932880649332,1,0,0,0,0
Philippines,2016,9.886410805988174,8.574186346762247,18.08729396105929,0,0,0,1,0
Malaysia,2000,9.540721714215293,12.830814783647083,48.891615932388085,0,1,0,0,0
Malaysia,2000,7.69960611769582,7.248613721542213,97.68122666692965,1,0,0,0,0
Spain,2003,6.174315289955727,6.923758874962402,41.85671371124734,0,0,0,0,1
Japan,2019,3.29219137839409,11.222024446021816,132.16651731572276,0,0,0,0,1
Greece,2015,5.073412441635339,8.295360981649043,99.52303151706964,1,0,0,0,0
Czech_Republic,2007,6.680978600457235,5.495098296394775,130.67148060122256,0,0,1,0,0
Colombia,2000,7.80160317276603,4.736606588188997,59.913214635416985,0,1,0,0,0
Thailand ,2018,7.083196459832898,12.66626833873325,6.063786251076575,0,0,0,1,0
Ethiopia,2010,7.71298241462193,11.435018049825793,86.84485453991032,1,0,0,0,0
France,2016,5.4332200364151815,8.529780470672637,51.53983190608047,0,0,0,1,0
Austria,2009,7.821018324568072,13.858503986881622,67.78006801243063,0,0,0,0,1
Greece,2011,3.1499300481577537,8.519424276868595,102.48542187448956,0,0,1,0,0
Ethiopia,2008,3.3006904941049084,11.81325018611922,105.39903539355988,0,0,1,0,0
Greece,2006,3.3026571666357025,14.00026802728022,5.105905815006493,0,0,0,1,0
Turkey,2011,9.126919656286208,13.247870045792878,115.6260982531024,0,0,0,0,1
Spain,2014,2.608272506469076,9.622152539735367,74.53431832845575,0,0,1,0,0
Czech_Republic,2007,8.412066981867806,11.48700031691406,83.94811722535795,0,1,0,0,0
Romania,2016,3.868567184373897,8.55032354400106,45.40113359328803,0,0,0,0,1
Pakistan,2004,5.747439523962005,11.119168895235257,63.70423411408657,1,0,0,0,0
Peru,2013,9.327652763725425,6.833076821799354,106.84589496292044,1,0,0,0,0
Vietnam,2001,6.687497837500054,8.782163251465086,116.73035663869452,1,0,0,0,0
United_Kingdom,2015,3.680941489858869,6.305003113620229,58.678820994028726,0,1,0,0,0
Colombia,2016,4.272720482550457,4.420034479475028,103.9765123650482,0,0,0,0,1
Germany,2002,9.363572991166286,10.473938356329096,39.44848175157727,0,0,0,1,0
Czech_Republic,2022,5.417151400879827,13.508722798858772,124.97137711144975,0,0,0,1,0
Austria,2000,6.695883864054316,4.2813610208551065,91.86232159719744,0,0,0,0,1
Chile,2017,5.67945757300311,6.156327148022255,116.50279089396736,0,1,0,0,0
Iraq,2017,5.027504704387597,9.06203565197462,72.09607299535926,0,0,0,0,1
Austria,2003,3.786233015459216,11.324864985264789,35.13728346231134,0,0,0,1,0
Spain,2014,7.489532003876817,5.883521130368751,64.95543588373295,0,0,0,0,1
Kenya,2018,7.745936210176963,4.623643118676867,57.84132377726979,1,0,0,0,0
Morocco,2018,4.199080732859196,9.70953589499578,50.57476497258371,0,0,0,0,1
Thailand ,2009,8.312086744438643,13.005806843630396,32.613888413480275,0,0,1,0,0
Chile,2004,8.836281602413436,4.387584002440484,114.11590414009112,0,0,0,0,1
China,2018,9.365400769917043,7.843063953949285,13.866397536763513,0,0,0,1,0
Turkey,2010,3.2896993113469595,11.298662170726686,133.24657855298926,0,0,0,1,0
Colombia,2006,4.431389468906131,5.438162067127137,27.078683711765272,0,0,0,1,0
Philippines,2004,8.882826780029564,6.595414545820325,147.00117412587966,1,0,0,0,0
Portugal,2019,3.588321622623152,9.890419081648924,148.28173916497408,0,0,0,1,0
Finland,2011,2.027747673947963,14.485548660006398,60.359669144931615,0,0,1,0,0
Mexico,2018,8.966618482013075,7.160768800681317,148.18533982220717,0,0,0,0,1
Pakistan,2014,4.611595534010955,9.362801633427814,130.49120907482822,0,1,0,0,0
Switzerland,2011,5.3159802011116,8.3992394937086,13.282111265053176,0,0,0,1,0
Pakistan,2003,5.570672205765104,13.87136339233088,142.1519559806641,0,0,0,0,1
India,2011,8.786196805337827,4.790788504342272,7.334643499784539,1,0,0,0,0
India,2017,4.703137156747683,10.227623504748408,28.105229767126968,0,0,0,0,1
Egypt,2016,9.138239086851854,13.307316691089383,88.10473558615448,0,0,0,1,0
Iraq,2018,6.935513104384384,14.86929334768851,13.029839581602026,0,0,0,1,0
Japan,2015,6.218293792269474,11.685980472739882,25.09743579141597,0,0,0,1,0
Austria,2010,4.604916057019699,8.17929023233177,143.07027627972357,0,0,1,0,0
Ukraine,2001,3.949693570249487,8.530067877873382,149.2084948482536,0,0,0,0,1
Philippines,2015,6.992467542218789,7.868504417170403,119.9223447252643,0,1,0,0,0
Germany,2000,5.575153280452609,10.639744097876488,77.76619932824072,0,0,1,0,0
South_Africa,2016,9.28412807945605,12.133463477900762,135.1448394180596,0,1,0,0,0
Czech_Republic,2017,5.933109728912398,13.01414319947824,17.672916861651736,0,0,0,1,0
Russia,2012,6.094359333609529,8.58252420651489,141.4908885175063,0,1,0,0,0
Greece,2004,5.333786249088006,11.883793524849432,53.3813861908594,0,1,0,0,0
Germany,2023,8.31410397593028,14.07844851232754,129.36191929374598,0,0,1,0,0
Sweden,2005,5.398713584874163,14.129072738957758,100.58763749182326,0,0,1,0,0
South_Africa,2000,4.154735997998039,11.744319029861067,144.08087130430258,0,0,0,0,1
Japan,2009,8.896246994348079,11.005924120937898,129.8370142215769,0,1,0,0,0
Sweden,2004,6.774625770921922,9.846786830775072,133.29677421908502,0,0,1,0,0
Brazil,2000,6.732081758152014,6.015174350003415,95.13139906188457,0,0,0,0,1
Germany,2022,6.886577657311412,5.359926178659603,125.1406211154651,0,1,0,0,0
Bangladesh,2010,7.750717985645334,9.342821074683185,113.81254146343944,0,1,0,0,0
Turkey,2023,4.504543914500535,5.753885718282053,25.0818465046792,0,0,0,1,0
Thailand ,2023,2.2707549666640228,10.346999182362696,97.6409368116332,0,0,1,0,0
China,2006,8.484745287016077,11.1027300333134,23.07815643150364,1,0,0,0,0
Peru,2017,3.0312404310531,9.781771572720448,130.54896216094394,0,0,1,0,0
Pakistan,2020,7.774557897684353,4.40069383763875,10.826520101655303,0,0,0,1,0
Saudi_Arabia,2019,2.65852238629863,4.635007546825654,148.06995385879802,0,0,0,0,1
Poland,2020,5.002462736227937,5.24675303149634,60.69337325451901,0,0,1,0,0
Japan,2009,2.504208558652306,5.6901038548717295,26.423773701513905,0,1,0,0,0
Brazil,2014,6.177709437021797,14.888708751462666,140.4155725655222,1,0,0,0,0
Belgium,2003,7.225086182252601,7.789445185494347,7.768471948247344,0,0,0,0,1
Pakistan,2015,3.3714651294255065,7.211707110054148,71.04573954183853,0,0,1,0,0
Egypt,2014,4.973020947507217,4.57493299230652,115.76384206075087,0,0,0,0,1
Pakistan,2014,9.441915928344429,10.988524297541565,48.195820839323446,0,1,0,0,0
Denmark,2011,5.539112936859654,11.174098636444088,79.79636581551738,1,0,0,0,0
Brazil,2007,8.420348551812452,5.929935585365311,105.3615394307565,0,1,0,0,0
Ukraine,2007,9.417477960481673,14.111656950170744,142.8444867291968,1,0,0,0,0
Spain,2017,9.794766599818292,12.8054290125464,16.302693251383467,0,0,0,0,1
China,2005,9.186576157530954,6.533512484882589,24.426778853523043,0,0,1,0,0
Bangladesh,2004,4.539242633271753,9.34434704008191,76.82176338391596,1,0,0,0,0
India,2001,9.700583089289545,9.042299418187348,63.352769211356986,0,1,0,0,0
Austria,2011,8.499161933968375,7.833724887765529,62.2086279418663,1,0,0,0,0
Pakistan,2003,8.697404669115901,12.993981841081744,45.24726393748683,0,0,0,0,1
Canada,2022,2.121383873374678,5.2019093418326605,84.54203497783446,0,0,0,0,1
Israel,2012,9.63391090654635,8.568456638105719,132.60996208869173,0,0,0,0,1
Thailand ,2016,8.224721790789925,8.708342436041388,24.97772674014172,0,0,1,0,0
Switzerland,2015,8.1437399720632,9.155981650755976,33.07766309486789,0,0,0,0,1
Finland,2008,2.65219784742869,13.474849902084916,100.95270117213828,0,0,1,0,0
South_Africa,2000,3.86054832858665,6.399835572216514,9.37345048880832,0,0,0,1,0
Italy,2014,9.698093321103194,5.132154908635,101.39086573488795,1,0,0,0,0
France,2011,6.00541659844381,10.795893091032188,47.85396647863726,0,1,0,0,0
Germany,2004,5.182864145898049,5.912179224758519,54.32023577860223,0,0,1,0,0
China,2022,8.719526537175309,4.8242529444008175,61.42685669961214,0,0,1,0,0
Germany,2023,2.6987233129115547,8.693141426281588,53.08854666226552,0,1,0,0,0
Sweden,2017,5.3355361301684745,6.41611073943955,126.3402335706503,1,0,0,0,0
Australia,2019,5.005606195376669,7.97338280754782,141.96420015264604,0,0,0,0,1
France,2001,4.798811096243142,6.856821881127033,82.65370982211208,1,0,0,0,0
Israel,2003,4.461537949224585,5.019001089957573,87.69989632640596,0,0,1,0,0
Romania,2014,3.680599654320624,10.163819232166215,11.501983094001838,0,0,0,0,1
Austria,2005,3.3832864239241776,4.297202598434343,107.2655973257891,0,0,0,1,0
Russia,2021,7.123248935357393,14.630128827938394,88.03073207164852,0,1,0,0,0
Romania,2011,9.355158729669428,7.754635739084627,8.508784047332451,1,0,0,0,0
Malaysia,2017,6.070813161999052,11.646732615387842,30.565424393683788,0,0,0,0,1
Brazil,2019,4.383796418773154,12.913991598021948,31.08956963849185,0,1,0,0,0
United_Kingdom,2003,3.2732815817778107,7.070152750935106,26.474224839560524,1,0,0,0,0
Peru,2000,8.641146920420754,12.23612580021075,99.13824723879378,0,0,1,0,0
Switzerland,2014,9.77193645178571,13.156629409671805,139.33750268800958,0,0,1,0,0
Sweden,2017,4.793243211742815,6.654489571927749,114.68332347839554,0,0,1,0,0
Spain,2013,4.327603404417031,14.9174414458568,72.12864929687306,0,0,0,1,0
Argentina,2002,6.811943623799531,4.227575511262983,61.203643399687806,0,0,1,0,0
Malaysia,2014,8.202631847627405,6.387005282590952,58.58225769107416,0,0,1,0,0
Nigeria,2004,5.643222428397315,12.580228319046922,90.58579669667792,0,0,1,0,0
Bangladesh,2023,7.040585198887594,6.135441275613282,54.52387818273592,0,0,0,0,1
Pakistan,2021,7.732392544186335,11.680858496368272,34.692173707118855,0,1,0,0,0
South_Korea,2002,9.684738302849434,13.41083445481194,90.82359307976184,0,0,0,1,0
South_Africa,2021,3.3202986441606672,14.551356998976862,59.2151066007084,1,0,0,0,0
Czech_Republic,2006,9.979059950602956,9.216722669402966,3.104599542431242,0,0,0,1,0
Israel,2005,5.13725324192983,14.68220035280329,4.312435921449406,0,1,0,0,0
South_Africa,2021,7.78560114181243,8.527845263498465,41.846355062008335,0,0,1,0,0
Mexico,2000,6.579315023783978,6.399408436418243,77.35090772652269,0,0,1,0,0
Switzerland,2018,5.893348936070721,9.653140383931978,53.78168664253032,1,0,0,0,0
Denmark,2006,7.584602949852692,11.14805568742642,4.5842177057452425,0,0,0,1,0
Japan,2003,5.166030801788761,9.037596476549382,34.24961279923282,0,0,0,1,0
Kenya,2011,3.008879850694451,10.236696883634709,15.366476992517802,1,0,0,0,0
Nigeria,2019,5.911147064969918,8.580501064999075,142.34616820285106,0,0,0,1,0
Thailand ,2022,6.175326965458549,9.772381494233748,47.612277268650445,0,0,0,1,0
Netherlands,2017,3.6152172271995138,14.478552391412178,3.200189367728885,0,0,0,1,0
India,2008,9.484954850629258,9.498142677899652,99.42392454586388,1,0,0,0,0
United_Kingdom,2018,3.81980517317033,6.784975960901862,35.63474313566476,1,0,0,0,0
Ethiopia,2021,5.273820752672782,12.346212836638276,85.4437019996196,0,1,0,0,0
Mexico,2003,3.2394374947577864,7.713429035597043,23.46107273681369,0,0,0,1,0
Netherlands,2000,6.286373169495553,12.978278879035296,147.61797203324724,0,1,0,0,0
Poland,2008,4.461100864800717,4.625261878822736,145.56861879823464,0,0,0,0,1
Norway,2014,5.914180159808672,7.653957748195605,98.74151940185556,0,0,0,0,1
Nigeria,2021,3.796935331665616,5.037958990867034,106.37319065148704,0,0,0,1,0
Ukraine,2007,2.430201023589726,4.938496066704146,64.45595480245605,0,0,1,0,0
Sweden,2014,8.233813208658042,11.242285150896809,144.36472246730716,0,0,0,0,1
Norway,2014,7.128690271677267,8.238682814889682,64.13720343530895,0,0,1,0,0
Netherlands,2017,4.725914845688103,13.586268361836238,36.68073161380097,0,1,0,0,0
Czech_Republic,2006,2.379953797458578,9.68045651660882,18.191412830981697,0,0,0,1,0
Austria,2021,8.924600501576968,7.24877543289511,32.01066974684345,0,1,0,0,0
Greece,2017,3.3583600394854347,11.929777767584142,86.2598120853796,0,1,0,0,0
Peru,2015,9.445937746251424,10.864184707442696,37.51866597295556,1,0,0,0,0
Belgium,2001,5.828763028767668,12.795540829121238,98.48316483868416,0,0,0,1,0
Philippines,2003,4.72309367926787,11.079471039760737,57.94549346287195,1,0,0,0,0
Netherlands,2019,7.934075815127711,5.837147588088123,133.1440629071694,0,1,0,0,0
Finland,2015,9.014715248601489,11.373410414337728,84.21323205237103,0,0,1,0,0
Netherlands,2002,4.965708509165686,8.307041173773914,93.76800391209014,0,0,0,1,0
Philippines,2023,5.258750017361498,9.09457333283325,83.92741064590888,0,0,0,1,0
Denmark,2022,5.465265754777579,14.137210333110792,132.9497473544626,0,0,0,0,1
Vietnam,2001,9.378584491829352,7.959604509275217,10.44951562144951,0,0,1,0,0
Poland,2002,7.540511932114661,10.731550572899229,11.034957356521026,0,0,1,0,0
Italy,2004,3.981168936365244,7.998299067534635,105.55929649378751,0,1,0,0,0
Sweden,2001,3.479997580015836,5.042002338935709,115.42662140517857,0,1,0,0,0
Ukraine,2018,3.842941307398529,8.988778762531306,65.60482332401321,0,1,0,0,0
Russia,2023,4.108511113484139,10.56767654905617,53.49347600008524,0,0,0,0,1
Mexico,2019,3.841467930672012,8.482536212413585,42.41381486460656,0,0,1,0,0
India,2001,7.268051577539169,8.297328031460028,35.924837989198615,1,0,0,0,0
Austria,2001,2.9274680852600508,13.024163652838366,136.88182986211217,0,0,1,0,0
Portugal,2021,5.098867917663686,4.326536895184172,44.97579240781469,1,0,0,0,0
India,2023,7.000428583762932,7.251439364141319,97.5637405758683,0,0,0,1,0
Romania,2022,4.326879791543447,12.929329919149328,118.27712227715968,1,0,0,0,0
Sweden,2019,2.522195077613264,14.125831634722802,4.27302018868955,0,0,0,1,0
India,2017,2.6545913827677463,8.535295444249112,6.047248332594803,0,1,0,0,0
South_Korea,2019,3.0077342104374907,13.77673667515684,50.637473290968025,0,0,1,0,0
Ethiopia,2020,8.686744198945242,6.18823134337536,104.70634590274176,0,1,0,0,0
China,2013,7.262908044839758,6.435697746461899,39.858996654090106,0,0,1,0,0
Portugal,2014,2.5161792887811583,13.308105142432838,1.2210102744052889,1,0,0,0,0
Philippines,2011,5.128551033211359,13.9358351547468,43.93403709164363,0,0,1,0,0
Israel,2010,4.228681382776525,6.450863447589343,14.4294916798834,1,0,0,0,0
Poland,2010,6.624320893030402,4.652566089654722,33.69258256305616,0,0,1,0,0
Philippines,2006,6.182447597378507,4.9935655076081655,50.64531010419535,0,0,0,1,0
Israel,2011,5.84899218695772,6.875189189139996,20.080545905244023,1,0,0,0,0
Spain,2015,4.516098962980905,12.375939848614744,106.24834438970134,0,1,0,0,0
Czech_Republic,2004,3.102398176351926,9.609910105759113,39.132114568922056,0,1,0,0,0
South_Africa,2001,7.939011062981104,9.011477264670466,99.5031250964394,0,1,0,0,0
Sweden,2021,9.038854150741235,10.42553924282601,90.25589507035424,0,1,0,0,0
Vietnam,2015,9.553207273862538,13.792454248084049,134.80877766636667,0,0,0,1,0
China,2022,2.468951764908644,4.994734175222233,14.102042679355716,0,0,0,1,0
Peru,2014,7.919269692711063,11.641965404002397,32.97660859318605,0,0,0,0,1
Philippines,2010,7.8120276752557,14.194699302209456,129.91158592755244,0,0,0,0,1
Sweden,2005,9.576876913164714,6.3468504593424,123.49758700146828,0,0,0,0,1
Morocco,2012,4.023316755982124,13.21549547558018,29.623728020125554,0,0,0,0,1
United_States,2018,7.937432306361251,11.678271818354524,17.052665779972497,0,0,1,0,0
Romania,2009,2.4370103101318765,4.159153896804591,128.5799782284089,1,0,0,0,0
Chile,2023,7.049965766092953,6.54772848398341,27.542570466881006,0,1,0,0,0
Brazil,2018,4.806782592417438,10.664292369854689,130.79534620454848,0,0,1,0,0
Romania,2004,8.151275516379801,9.526403734403328,144.20609020728335,0,0,0,1,0
France,2020,8.906434291483148,9.807298777795523,33.90018914777489,0,1,0,0,0
Bangladesh,2006,4.91856833774013,6.551234670675049,126.2177523882223,1,0,0,0,0
Czech_Republic,2010,6.2046887415944045,11.425038177794892,64.1508324073572,1,0,0,0,0
Chile,2013,2.9392324989087992,6.930602080304546,118.52798528827088,0,0,0,1,0
Austria,2022,5.335255721787813,8.283784631262993,61.70193560584764,0,1,0,0,0
Australia,2020,4.886403146073354,8.058075074680838,11.488944211323822,0,0,0,0,1
Spain,2015,3.4649876782761417,11.392275243318885,107.19159561943596,0,1,0,0,0
Norway,2017,9.155828998134208,4.992780378515391,23.45260734563328,0,1,0,0,0
Belgium,2020,3.184702704321282,6.260960911442037,139.12673830818815,1,0,0,0,0
