Country,Year,Coffee_Consumption_kg,Coffee_Price_USD_kg,Population_Millions,Coffee_Type_Americano,Coffee_Type_Cappuccino,Coffee_Type_Espresso,Coffee_Type_Latte,Coffee_Type_Mocha,Year_diff,log_population,standardized_price,price_population_interaction,americano_ratio,yearly_trend,year_trend
Norway,2018,9.059369667895602,4.700384663723674,23.32266937249431,0,0,0,1,0,5,3.1494258220195266,-1.5109917521367278,109.6255174355701,0.0,1.276020925240525,0.782608695652174
France,2015,4.886799410234872,13.525593713272892,130.35362780860544,0,1,0,0,0,8,4.870250971281874,1.2895544558265328,1763.1102087903882,0.0,0.2763611451017509,0.6521739130434783
Saudi_Arabia,2010,6.9644212687590485,7.424589051619259,138.4798225992535,0,0,0,1,0,13,4.930724629810327,-0.6465068175132752,1028.1557747405948,0.0,0.0376378407817588,0.43478260869565216
Finland,2009,7.327724946456266,4.975331174800671,145.22571333323015,0,0,0,1,0,14,4.97828917578411,-1.4237416479560516,722.5460189294855,0.0,-0.18200834967945412,0.391304347826087
Switzerland,2007,8.254634201146496,12.35733115984872,125.3750507872545,1,0,0,0,0,16,4.831309651364805,0.9188240577670488,1549.3010217609558,1.0,1.8698865730465855,0.30434782608695654
Kenya,2000,3.462400241965048,9.76869957898326,133.22115842847913,0,0,0,1,0,23,4.892010592552085,0.09736109673078809,1301.397474251946,0.0,-0.623702784602783,0.0
Thailand ,2009,4.438505076915484,7.3730403561722735,122.59942156905042,1,0,0,0,0,14,4.808922305457134,-0.6628650139875993,903.9304828719862,1.0,-0.39428606977640823,0.391304347826087
Turkey,2017,5.586690731665445,8.467081758361948,143.75030958785848,0,0,1,0,0,6,4.968077833329809,-0.31568757229134825,1217.1456240702391,0.0,-0.4395892465139716,0.7391304347826086
Canada,2002,4.918728489906188,4.235536351653085,127.00199029010956,0,0,0,1,0,21,4.844202757911459,-1.6585043119342666,537.9215466060512,0.0,0.09346760365656137,0.08695652173913043
Canada,2010,9.86324186287752,11.289683912933718,69.83839956107246,0,1,0,0,0,13,4.246183995476572,0.5800224008314606,788.453456029677,0.0,0.41623280417024455,0.43478260869565216
Australia,2017,8.6795264257097,8.02351057859789,49.16489283933494,1,0,0,0,0,6,3.8951798086169087,-0.4564481569387426,394.4750377920355,1.0,0.5536078230559671,0.7391304347826086
Argentina,2002,5.837494036963888,11.854413267009429,88.04757143888338,0,0,1,0,0,21,4.477877252947791,0.7592306940517847,1043.7522989930596,0.0,0.18678923810149617,0.08695652173913043
United_Kingdom,2007,9.034149008691744,10.90988260547802,91.61931584334071,0,0,1,0,0,16,4.517642121101974,0.45949821773249194,999.5559802450596,0.0,0.09443359797057749,0.30434782608695654
Norway,2013,4.781223580666374,11.163796045007118,86.66226629805395,0,0,0,1,0,10,4.462018567574408,0.5400737957422216,967.4798657495683,0.0,-0.3796210539038578,0.5652173913043478
Vietnam,2005,8.286626591122117,12.721819821048756,106.30222506542395,0,1,0,0,0,18,4.666286217070732,1.0344890048791524,1352.3577538588963,0.0,0.03834306674086063,0.21739130434782608
Sweden,2014,3.789404784851629,10.94273886213876,105.14751025613562,0,0,0,1,0,9,4.655364223847796,0.4699246523339258,1150.601746736949,0.0,-0.6060423290969793,0.6086956521739131
South_Africa,2013,8.178576361810928,8.605985221660816,13.99194830480673,0,0,0,0,1,10,2.6384820430844567,-0.2716086654653983,120.41450033340882,0.0,0.7105613707090128,0.5652173913043478
Romania,2006,5.651627225565827,8.289203179080992,43.54284531036685,0,0,1,0,0,17,3.7737454030135975,-0.3721346408974588,360.93549177292476,0.0,-0.23851942079793576,0.2608695652173913
Vietnam,2009,2.859994567937939,5.315403174413413,133.5891679248732,0,0,0,0,1,14,4.894769179408876,-1.3158249579827308,710.0802872551176,0.0,-0.35564012693988467,0.391304347826087
Italy,2014,4.186099636444658,12.57387754471866,88.9152230515103,0,0,0,0,1,9,4.487683365785069,0.9875417678621591,1118.0091265110364,0.0,0.10468526697882496,0.6086956521739131
Vietnam,2009,5.218196992188517,12.37219285930084,49.95018003051901,1,0,0,0,0,14,3.911026109302662,0.9235401926269536,617.9932606943787,1.0,0.8245478682677521,0.391304347826087
Saudi_Arabia,2021,7.994343293315497,6.709282037940758,127.71833878787838,0,0,0,0,1,2,4.849827361090199,-0.8734986466517787,856.8983563451449,0.0,0.8500160824401095,0.9130434782608695
Vietnam,2016,2.583861717847607,13.489501039679592,38.10730056118585,0,0,1,0,0,7,3.640405879555853,1.2781009934100096,514.0484705394992,0.0,0.12601946992773683,0.6956521739130435
Nigeria,2018,7.276375960741117,10.47903583569691,61.97077979205837,0,0,1,0,0,5,4.126662980274842,0.3227755315559717,649.3940222070617,0.0,-0.1968121152482628,0.782608695652174
Russia,2016,7.728109127462749,9.26555526634024,42.16196097913814,0,1,0,0,0,7,3.741518415939327,-0.06230411787426019,390.65397958948506,0.0,1.990914364372553,0.6956521739130435
Saudi_Arabia,2011,7.231370959406012,4.192459317880455,130.83113864405436,0,0,0,1,0,12,4.873907473718531,-1.6721741550966114,548.5042262771753,0.0,-0.21710687376359694,0.4782608695652174
Romania,2014,8.085357105340446,8.210153044507479,109.51501433326423,0,1,0,0,0,9,4.696061657055612,-0.3972200018646471,899.1350283475296,0.0,0.9314774629223848,0.6086956521739131
Argentina,2011,3.4253489281827063,11.047378450592294,69.57362105283055,0,1,0,0,0,12,4.242385487637112,0.5031304382820047,768.6061219487145,0.0,-0.5263209497325987,0.4782608695652174
Czech_Republic,2008,6.696826840504299,4.987226214572218,139.91282403835223,0,0,0,1,0,15,4.941019543219867,-1.4199669375397042,697.7769037989002,0.0,-0.31701391151433955,0.34782608695652173
Israel,2004,9.529159577631038,9.055240397763033,139.1892723009541,0,0,1,0,0,19,4.93583467812703,-0.12904435080984983,1260.3923214748386,0.0,1.0280718299307288,0.17391304347826086
Malaysia,2003,6.886274158436302,14.927795464977557,107.01722889820437,1,0,0,0,0,20,4.672989839240169,1.7345219094571664,1597.5313042210803,1.0,-0.22985341683325022,0.13043478260869565
Morocco,2011,6.890690775623624,11.881925009299742,133.90705135415396,0,0,0,0,1,12,4.897145912656003,0.7679611280973708,1591.073542406507,0.0,1.0116755752761892,0.4782608695652174
Indonesia,2015,7.891517136906152,10.015579762517648,108.18957509144212,1,0,0,0,0,8,4.683885013262637,0.1757047776494652,1083.5813188012312,1.0,0.6148641420350147,0.6521739130434783
Ukraine,2008,4.665633857006872,9.863361734329844,94.60356826382024,0,0,0,0,1,15,4.54969519483717,0.12740069564624368,933.1092151444258,0.0,-0.30330677974413167,0.34782608695652173
Belgium,2002,7.603807210572325,4.481415904840139,63.69666967104962,0,0,0,1,0,21,4.154132279752205,-1.5804781658761313,285.4512685491903,0.0,0.30258072426693317,0.08695652173913043
France,2020,9.32987066650572,14.530458811487296,41.74699455361681,0,0,0,1,0,3,3.7316274619659775,1.6084331503162372,606.6029848647136,0.0,0.3671429082197111,0.8695652173913043
Australia,2002,2.087163784202744,14.209954263135472,9.978346443881057,0,1,0,0,0,21,2.3004173896099016,1.5067258941501607,141.7918465892703,0.0,-0.7255106913677725,0.08695652173913043
Norway,2017,8.960904328870923,11.506451817429912,120.32962575451334,0,0,0,1,0,6,4.7902348582857845,0.6488104068193719,1384.5670409536813,0.0,0.03241857785325153,0.7391304347826086
Kenya,2016,3.748946650070873,5.08912814649705,19.202299044312262,0,0,0,0,1,7,2.9550300137565113,-1.3876299053590564,97.72296054386294,0.0,-0.5148947060350704,0.6956521739130435
Thailand ,2009,5.647386189603002,6.28617286424382,62.14203685831119,1,0,0,0,0,14,4.129422681965051,-1.0077659240951333,390.6355858275551,1.0,0.0822485617267743,0.391304347826087
Brazil,2001,8.818782407621104,6.023004894631438,35.9604979225538,1,0,0,0,0,22,3.5824210560746814,-1.0912782868298148,216.59025500092517,1.0,0.14764635197015274,0.043478260869565216
Japan,2023,8.591297019653032,9.715363336113407,68.7393185614659,1,0,0,0,0,0,4.230321358097397,0.08043564920002379,667.8274553014855,1.0,0.19574598279490885,1.0
Portugal,2010,9.135419825008448,6.285842619521841,47.9325899946455,1,0,0,0,0,13,3.8697956487373695,-1.0078707222476355,301.29671705240884,1.0,-0.07379136068926684,0.43478260869565216
Chile,2023,9.52333434106021,11.65380617698618,124.6243830919834,0,1,0,0,0,0,4.825304278155274,0.695571077367254,1452.3484054804483,0.0,0.10848621800353242,1.0
Germany,2002,5.577255654174069,9.99752874566328,146.7486056247335,1,0,0,0,0,21,4.988720956957671,0.1699765612958861,1467.123403119277,1.0,1.6721696190720712,0.08695652173913043
Kenya,2022,7.250910486408055,4.19423994746921,141.29166158926628,0,0,0,0,1,1,4.950826275842095,-1.6716090993098784,592.6111312820017,0.0,2.3641850946406473,0.9565217391304348
France,2022,5.123827524208854,12.184629607392166,93.73311789731189,0,1,0,0,0,1,4.540451572872927,0.8640198400849449,1142.103323524767,0.0,-0.2933539127515713,0.9565217391304348
Peru,2001,4.805733739937327,6.0771161031934335,146.91220557789958,0,1,0,0,0,22,4.989835167392638,-1.0741069156933603,892.8025302731178,0.0,-0.45505700018357864,0.043478260869565216
Philippines,2008,5.452763284781356,13.073736316487446,60.70767607864233,0,1,0,0,0,15,4.1060701493558565,1.146164365914468,793.6761494389024,0.0,0.16870792949008817,0.34782608695652173
United_States,2018,7.944609078261408,7.905499808352768,78.85062914836394,0,0,0,1,0,5,4.367555292430658,-0.49389708457923637,623.3536336208863,0.0,0.09183598004359173,0.782608695652174
Finland,2001,6.011525977132423,7.724816479798001,39.27062498427816,0,1,0,0,0,22,3.6704767835200145,-0.5512341978175996,303.358371050519,0.0,0.25090700035554203,0.043478260869565216
France,2018,8.512477395586735,4.129990693560316,134.7993972902942,0,0,0,0,1,5,4.90378772732796,-1.6919976253367166,556.7202563064548,0.0,0.07147844679723359,0.782608695652174
Iraq,2001,7.961747817569247,14.865018812153188,27.77665904925808,1,0,0,0,0,22,3.3241960654882896,1.714600691044228,412.90055930598646,1.0,0.32441377577929154,0.043478260869565216
Switzerland,2014,2.1638276889951946,10.732047730890502,91.96263352512094,0,0,0,1,0,9,4.521382337209167,0.40306501814781653,986.9473724499888,0.0,-0.7323769796678531,0.6086956521739131
Denmark,2023,7.041905256849293,8.650031828045897,120.11866368438808,1,0,0,0,0,0,4.788480118214654,-0.25763114314351193,1039.0302640122977,1.0,-0.26056305442434624,1.0
Ethiopia,2020,5.492568986468728,5.062835449074729,89.71441327718321,0,0,1,0,0,3,4.496631439291305,-1.3959734940094541,454.20931183266373,0.0,-0.41129205507777533,0.8695652173913043
Iraq,2002,5.653031913209133,11.690628705661185,12.73750746258528,0,0,0,1,0,21,2.544550984423865,0.7072561482216007,148.909470380673,0.0,0.013586656903266103,0.08695652173913043
Sweden,2004,8.546984430959156,7.110035169911328,92.1055849336225,0,0,0,0,1,19,4.522935581310061,-0.7463257198952271,654.8739482233108,0.0,-0.10307048997032875,0.17391304347826086
Colombia,2010,6.380863888677414,14.871089002130818,115.29481899461229,0,0,0,1,0,13,4.74749249126638,1.7165269737450708,1714.559514753442,0.0,-0.3015248329135751,0.43478260869565216
Italy,2023,9.084974587671578,14.456020950642554,28.9863956690896,0,1,0,0,0,0,3.366826605058695,1.5848114244458127,419.02794307597384,0.0,0.29013019293821074,1.0
Bangladesh,2006,7.702444739133523,12.088263466830677,110.80597553731695,0,0,0,1,0,17,4.707780703701179,0.8334395073120551,1339.4518259942822,0.0,0.3628720422837819,0.2608695652173913
Egypt,2005,6.422720070112423,14.68179123311266,131.9080785029852,0,1,0,0,0,18,4.882105305027307,1.656456198512071,1936.6468705418647,0.0,-0.2249294692494761,0.21739130434782608
Australia,2013,8.03630380920883,5.161972486991392,147.98231571356934,1,0,0,0,0,10,4.997092778202976,-1.3645138589971366,763.8806422747188,1.0,-0.01739576013087385,0.5652173913043478
Egypt,2000,2.3067924074032584,7.079068965901997,62.09883030385779,0,0,0,1,0,23,4.128727153075369,-0.7561523749610103,439.60190242285415,0.0,-0.3337591710385096,0.0
Greece,2016,2.216669238625662,6.78567617670297,4.749195003590473,0,0,0,1,0,7,1.557975130756069,-0.8492561256621983,32.22649939438065,0.0,-0.40872211702885763,0.6956521739130435
Austria,2016,2.6667946153668165,4.792139243052327,63.44277106288503,0,0,0,0,1,7,4.150138256430734,-1.4818748283608258,304.026592898436,0.0,0.20306384412147693,0.6956521739130435
Ukraine,2013,5.500522601177141,14.694492577686017,99.3739481841473,0,0,1,0,0,10,4.598889988608014,1.6604867775251273,1460.2497440073073,0.0,-0.31554073467530286,0.5652173913043478
Indonesia,2009,3.883601165015545,4.659714953115833,133.81339064706324,0,0,0,1,0,14,4.896446222260965,-1.5238976678133167,623.532257325251,0.0,-0.3123188259791114,0.391304347826087
Colombia,2007,9.874090355326278,13.423577943937628,140.7777630561687,1,0,0,0,0,16,4.947182498411527,1.2571812990706688,1889.7412751576637,1.0,0.09297404169738921,0.30434782608695654
Nigeria,2007,6.338321112090935,12.44977567034523,136.52679226777852,0,1,0,0,0,16,4.916520875714572,0.9481599207323854,1699.7279367256663,0.0,-0.3580855669735774,0.30434782608695654
Malaysia,2013,7.299325968649268,8.134537962186055,99.03600610534426,1,0,0,0,0,10,4.595483482046272,-0.4212153011115141,805.6121512872128,1.0,0.3270240844183012,0.5652173913043478
Morocco,2006,4.230561089973573,4.2068809889277885,102.69593334444544,0,0,0,0,1,17,4.631772518725445,-1.667597656575461,432.0295696269429,0.0,-0.450750867646019,0.2608695652173913
Australia,2005,4.57437526870087,4.067054954800565,1.3551872671468064,0,0,0,1,0,18,0.3039396493186856,-1.7119693272578163,5.511621089532055,0.0,-0.2877822450977845,0.21739130434782608
Iraq,2003,4.683695313129247,6.243932247633156,55.19595526793703,0,0,1,0,0,20,4.010889676466793,-1.021170342960097,344.6398050363892,0.0,-0.31985058895871843,0.13043478260869565
Norway,2000,7.589885641202405,9.432642380371725,136.12157918134716,0,0,1,0,0,23,4.913548450956441,-0.009281557051828208,1283.9861766691006,0.0,2.2902334934188078,0.0
Thailand ,2014,5.789649661514468,9.037009760036664,103.75303196792164,0,0,0,1,0,9,4.6420133824709975,-0.13482956712219785,937.6171625275039,0.0,1.6756518973111842,0.6086956521739131
Ukraine,2014,6.141469220240595,10.438218342214205,70.72019191012562,0,0,1,0,0,9,4.258731131986985,0.30982271922600246,738.1928043611819,0.0,0.06076698579272888,0.6086956521739131
Spain,2000,6.736023857274763,12.491552406268385,16.533609817631014,1,0,0,0,0,23,2.8053952677635325,0.9614171340985262,206.53045350173127,1.0,-0.11249995379276512,0.0
Bangladesh,2019,8.150493249905736,8.150900763462264,37.7011832242086,0,1,0,0,0,4,3.6296914792189807,-0.4160228143603834,307.29860312563255,0.0,0.5167800969858016,0.8260869565217391
Spain,2002,2.722957988099825,5.764000650602491,83.68345515480667,0,0,0,1,0,21,4.427041289555103,-1.1734693544169001,482.35148995697,0.0,-0.5183190136009603,0.08695652173913043
Finland,2022,8.214991297750572,12.800538085112665,134.72772552665896,0,1,0,0,0,1,4.903255893911156,1.0594690517747998,1724.5873817246038,0.0,0.6032919256038016,0.9565217391304348
Sweden,2004,6.505880551001439,7.659597494643319,15.27603979920118,0,0,1,0,0,19,2.7262855747016657,-0.5719304533438624,117.008316174033,0.0,-0.23880982777555637,0.17391304347826086
Japan,2004,7.3527635588420575,7.155700875726858,23.90956121194747,0,0,0,0,1,19,3.174278429647614,-0.7318344009318332,171.0896681025774,0.0,0.1301719269515731,0.17391304347826086
Saudi_Arabia,2003,4.620414118726096,12.40743242272159,98.5957563790012,0,1,0,0,0,20,4.591028221929872,0.9347229334724297,1223.3201844395785,0.0,-0.013510954528951236,0.13043478260869565
Mexico,2016,5.275094694531593,14.275533818914589,44.82830999306289,0,0,0,0,1,7,3.802839859331904,1.5275365712940072,639.948055350756,0.0,0.9780656013534084,0.6956521739130435
Kenya,2020,3.849326557231362,14.064574102118325,26.28586493522987,1,0,0,0,0,3,3.26903133976882,1.4605917055588484,369.6994952198142,1.0,-0.2991755648924196,0.8695652173913043
Austria,2019,9.834399979339242,5.5118666844289645,27.586958797990707,0,0,0,0,1,4,3.3173431537371667,-1.2534802435529568,152.0556391233595,0.0,0.2066018187859957,0.8260869565217391
South_Korea,2013,5.976023780082533,9.534739688162295,74.39937068838954,0,1,0,0,0,10,4.309447483313885,0.023117474695838424,709.3786324768863,0.0,-0.18129101156056604,0.5652173913043478
Netherlands,2007,9.968615326372785,5.021573121009908,87.97789415028171,0,1,0,0,0,16,4.477085580083781,-1.4090674678456403,441.7874285081095,0.0,0.5727532812051328,0.30434782608695654
South_Africa,2001,5.918287824490131,14.570735547970395,135.74807054330043,0,0,0,1,0,22,4.910800745404014,1.6212143616160013,1977.9492370336604,0.0,-0.25665972345542,0.043478260869565216
Portugal,2007,3.758010115072538,6.367506744645233,79.94276115237074,0,0,0,0,1,16,4.381310892996542,-0.9819558510353059,509.0360708232836,0.0,-0.6230158359977623,0.30434782608695654
Saudi_Arabia,2000,6.059619173894854,6.171725322423522,103.99976364267056,1,0,0,0,0,23,4.6443886264721606,-1.044084115251401,641.857974799531,1.0,-0.10041601658661081,0.0
Israel,2003,2.3167645743926224,13.777742403071274,27.922206952046736,0,0,0,1,0,20,3.329422320330649,1.3695700172815708,384.70497471054586,0.0,-0.49858075166834126,0.13043478260869565
United_Kingdom,2018,9.238158411375611,14.646356106341614,107.30558274964206,0,0,0,1,0,5,4.67568067763678,1.6452113986041956,1571.6357771497653,0.0,0.08524909753829157,0.782608695652174
Egypt,2004,8.548402009555529,11.673954852247824,97.6553447513357,1,0,0,0,0,19,4.581444389581488,0.7019649537935994,1140.0240857077895,1.0,0.1626107573220763,0.17391304347826086
Romania,2004,7.806564165554278,5.331055370691473,33.21112731943614,0,0,0,1,0,19,3.5028849799927815,-1.310857970947443,177.05035866299832,0.0,-0.08678087941723078,0.17391304347826086
Morocco,2020,6.87861372353968,9.344411715947412,100.737242293256,1,0,0,0,0,3,4.612515565446648,-0.0372802198928187,941.3302671173345,1.0,0.7869654915656574,0.8695652173913043
Peru,2019,6.638673869362905,12.98265603467764,32.512314604355126,0,0,1,0,0,4,3.481618928470319,1.1172614202266598,422.09619739956906,0.0,-0.3249538473816531,0.8260869565217391
Malaysia,2023,9.973825712635705,10.297249020790698,89.44308849287194,0,0,0,1,0,0,4.4936025402604125,0.26508824366455147,921.0177553997213,0.0,0.09783749160622945,1.0
South_Africa,2018,4.223979472159503,5.458543402011681,100.65860598620476,0,1,0,0,0,5,4.611734652516026,-1.2704015782807165,549.4493695616916,0.0,-0.5427682353922171,0.782608695652174
Poland,2011,8.237474922924623,5.8907652445355065,104.30923113756012,0,0,1,0,0,12,4.6473598637237,-1.1332425336300043,614.46119346936,0.0,0.19544980193645545,0.4782608695652174
Netherlands,2019,6.65123816170926,13.505558434182856,136.48072231789655,0,0,0,1,0,4,4.916183376211021,1.283196563954957,1843.2483704038361,0.0,0.0018925906880797871,0.8260869565217391
